No.,Time,Source,Destination,Protocol,Classification,Length,Info
1046,69.365037,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1047,69.365037,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1048,69.365037,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1049,69.365037,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1050,69.365037,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1051,69.365037,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1052,69.365037,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1053,69.365037,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1054,69.365037,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1055,69.365318,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,94,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1056,69.366017,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1057,69.366017,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1058,69.366017,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1059,69.366278,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1060,69.370743,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1061,69.370743,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1062,69.370743,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1063,69.370743,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1064,69.370743,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1065,69.370743,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1066,69.372063,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1067,69.372063,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1068,69.372063,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1069,69.372063,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1070,69.372063,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1071,69.372063,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1072,69.372063,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1073,69.372063,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1074,69.372063,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1075,69.37232,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1076,69.377292,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1077,69.377292,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1078,69.377292,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1079,69.377292,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1080,69.377292,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1081,69.377292,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1082,69.377625,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1083,69.377856,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1084,69.377856,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1085,69.377856,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1086,69.377856,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1087,69.377856,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1088,69.377856,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1089,69.377856,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1090,69.377856,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1091,69.37828,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1092,69.382832,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1093,69.382832,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1094,69.382832,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1095,69.382832,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1096,69.382832,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1097,69.382832,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1098,69.382832,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1099,69.382832,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1100,69.382832,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1101,69.383343,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1102,69.383343,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1103,69.383343,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1104,69.383343,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1105,69.383702,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1106,69.388144,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1107,69.388144,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1108,69.388144,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1109,69.388144,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1110,69.388144,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1111,69.388144,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1112,69.388144,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1113,69.388497,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1114,69.389328,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1115,69.389328,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1116,69.389328,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1117,69.389328,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1118,69.389328,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1119,69.394586,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1120,69.394586,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1121,69.394586,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
